Time,Signal,Price,EMA9,EMA21,RSI,Volume,VolumeMA,4H,Reason
2026-04-01 08:45:00,HOLD,68170.67,67974.22,67980.37,56.62,217.79,189.33,true,No active cross event
2026-04-01 09:00:00,HOLD,68075.22,67994.42,67988.99,53.31,202.99,188.19,true,RSI not oversold
2026-04-01 09:15:00,HOLD,68157.76,68027.09,68004.34,55.72,289.46,192.28,true,RSI not oversold
2026-04-01 09:30:00,HOLD,68226.91,68067.05,68024.57,57.69,63.52,189.98,true,RSI not oversold
2026-04-01 09:45:00,HOLD,68303.83,68114.41,68049.96,59.84,155.91,194.37,true,RSI not oversold
2026-04-01 10:00:00,HOLD,68401.53,68171.83,68081.92,62.44,144.57,195.36,true,No active cross event
2026-04-01 10:15:00,HOLD,68585.97,68254.66,68127.74,66.81,403.46,205.61,true,No active cross event
2026-04-01 10:30:00,HOLD,68507.87,68305.30,68162.30,63.44,163.46,209.22,true,No active cross event
2026-04-01 10:45:00,HOLD,68456.02,68335.45,68189.00,61.24,105.99,208.11,true,No active cross event
2026-04-01 11:00:00,HOLD,68649.99,68398.35,68230.91,66.00,144.04,206.80,true,No active cross event
2026-04-01 11:15:00,HOLD,68859.77,68490.64,68288.08,70.26,270.34,211.46,true,No active cross event
2026-04-01 11:30:00,HOLD,69209.37,68634.38,68371.83,75.72,512.63,220.53,true,No active cross event
2026-04-01 11:45:00,HOLD,69102.85,68728.08,68438.29,71.42,314.27,221.84,true,No active cross event
2026-04-01 12:00:00,HOLD,69179.68,68818.40,68505.69,72.62,274.64,209.93,true,No active cross event
2026-04-01 12:15:00,HOLD,68896.74,68834.07,68541.24,62.20,403.16,222.75,true,No active cross event
2026-04-01 12:30:00,HOLD,68892.97,68845.85,68573.21,62.07,467.74,237.44,true,No active cross event
2026-04-01 12:45:00,HOLD,68692.00,68815.08,68584.01,55.52,392.05,243.01,true,No active cross event
2026-04-01 13:00:00,HOLD,68528.31,68757.72,68578.95,50.82,404.02,255.26,true,No active cross event
2026-04-01 13:15:00,HOLD,68740.69,68754.32,68593.65,56.02,546.52,279.51,true,No active cross event
2026-04-01 13:30:00,HOLD,68779.26,68759.31,68610.53,56.92,159.79,281.82,true,No active cross event
2026-04-01 13:45:00,HOLD,68670.16,68741.48,68615.95,53.60,168.69,279.36,true,No active cross event
2026-04-01 14:00:00,HOLD,68492.59,68691.70,68604.73,48.64,140.75,276.25,true,No active cross event
2026-04-01 14:15:00,HOLD,68551.45,68663.65,68599.89,50.29,128.29,268.19,true,No active cross event
2026-04-01 14:30:00,HOLD,68480.59,68627.04,68589.04,48.28,137.25,271.88,true,No active cross event
2026-04-01 14:45:00,HOLD,68644.00,68630.43,68594.04,52.94,74.16,267.79,true,No active cross event
2026-04-01 15:00:00,HOLD,68509.26,68606.20,68586.33,49.02,139.33,267.53,true,No active cross event
2026-04-01 15:15:00,HOLD,68521.16,68589.19,68580.41,49.38,260.37,260.38,true,No active cross event
2026-04-01 15:30:00,HOLD,68497.83,68570.92,68572.90,48.66,244.76,264.44,true,RSI not overbought
2026-04-01 15:45:00,HOLD,68585.55,68573.84,68574.05,51.51,330.34,275.66,true,RSI not overbought
2026-04-01 16:00:00,HOLD,68612.01,68581.48,68577.50,52.37,175.29,277.22,true,RSI not oversold
2026-04-01 16:15:00,HOLD,68552.49,68575.68,68575.23,50.22,240.86,275.75,true,RSI not oversold
2026-04-01 16:30:00,HOLD,68608.35,68582.21,68578.24,52.21,230.15,261.62,true,RSI not oversold
2026-04-01 16:45:00,HOLD,68712.52,68608.27,68590.45,55.76,106.27,251.22,true,RSI not oversold
2026-04-01 17:00:00,HOLD,68574.13,68601.45,68588.96,50.40,346.38,254.81,true,No active cross event
2026-04-01 17:15:00,HOLD,68524.53,68586.06,68583.11,48.60,216.79,245.49,true,No active cross event
2026-04-01 17:30:00,HOLD,68665.68,68601.99,68590.61,53.67,403.90,242.30,true,No active cross event
2026-04-01 17:45:00,HOLD,68393.60,68560.31,68572.70,44.54,398.16,242.60,true,RSI not overbought
2026-04-01 18:00:00,HOLD,68432.17,68534.68,68559.93,45.94,259.84,235.39,true,RSI not overbought
2026-04-01 18:15:00,HOLD,68555.87,68538.92,68559.56,50.29,125.72,214.35,true,RSI not overbought
2026-04-01 18:30:00,HOLD,68114.95,68454.13,68519.14,38.43,438.39,228.28,true,RSI not overbought
2026-04-01 18:45:00,HOLD,68116.07,68386.51,68482.50,38.47,208.12,230.26,true,No active cross event
2026-04-01 19:00:00,HOLD,68263.66,68361.94,68462.60,43.63,176.98,232.07,true,No active cross event
2026-04-01 19:15:00,HOLD,68517.23,68393.00,68467.57,51.20,253.05,238.31,true,No active cross event
2026-04-01 19:30:00,HOLD,68408.16,68396.03,68462.17,48.20,280.04,245.45,true,No active cross event
2026-04-01 19:45:00,HOLD,68593.55,68435.54,68474.11,53.22,195.09,251.49,true,No active cross event
2026-04-01 20:00:00,HOLD,68489.19,68446.27,68475.48,50.26,205.32,254.79,true,No active cross event
2026-04-01 20:15:00,HOLD,68746.25,68506.26,68500.10,56.64,231.62,253.35,true,RSI not oversold
2026-04-01 20:30:00,HOLD,68756.28,68556.27,68523.39,56.87,116.46,246.94,true,RSI not oversold
2026-04-01 20:45:00,HOLD,68918.52,68628.72,68559.31,60.56,235.98,242.22,true,RSI not oversold
2026-04-01 21:00:00,HOLD,68671.85,68637.34,68569.54,53.13,173.94,242.15,true,RSI not oversold
2026-04-01 21:15:00,HOLD,68872.10,68684.30,68597.04,57.67,207.75,240.50,true,No active cross event
2026-04-01 21:30:00,HOLD,68937.66,68734.97,68628.01,59.07,246.03,241.29,true,No active cross event
2026-04-01 21:45:00,HOLD,68816.34,68751.24,68645.13,55.42,77.44,239.85,true,No active cross event
2026-04-01 22:00:00,HOLD,68747.30,68750.45,68654.42,53.40,242.87,234.67,true,No active cross event
2026-04-01 22:15:00,HOLD,68527.97,68705.96,68642.92,47.48,208.48,234.26,true,No active cross event
2026-04-01 22:30:00,HOLD,68426.04,68649.97,68623.21,44.98,154.39,221.78,true,No active cross event
2026-04-01 22:45:00,HOLD,68266.62,68573.30,68590.79,41.32,163.14,210.03,true,RSI not overbought
2026-04-01 23:00:00,HOLD,68086.03,68475.85,68544.90,37.59,327.84,213.43,true,RSI not overbought
2026-04-01 23:15:00,HOLD,68089.59,68398.60,68503.51,37.71,153.53,214.82,true,RSI not overbought
2026-04-01 23:30:00,HOLD,68221.98,68363.27,68477.92,42.14,113.38,198.57,true,RSI not overbought
2026-04-01 23:45:00,HOLD,68084.76,68307.57,68442.18,39.04,128.62,194.60,true,No active cross event
2026-04-02 00:00:00,HOLD,68061.59,68258.37,68407.58,38.53,72.59,189.38,true,No active cross event
2026-04-02 00:15:00,HOLD,68268.34,68260.37,68394.92,45.45,84.54,180.95,true,No active cross event
2026-04-02 00:30:00,HOLD,68156.98,68239.69,68373.29,42.66,88.38,171.37,true,No active cross event
2026-04-02 00:45:00,HOLD,68176.84,68227.12,68355.43,43.33,167.29,169.98,true,No active cross event
2026-04-02 01:00:00,HOLD,68086.01,68198.90,68330.94,40.98,99.27,164.68,true,No active cross event
2026-04-02 01:15:00,HOLD,68051.15,68169.35,68305.50,40.08,63.84,156.29,true,No active cross event
2026-04-02 01:30:00,HOLD,68179.01,68171.28,68294.00,44.86,64.47,153.69,true,No active cross event
2026-04-02 01:45:00,HOLD,68191.09,68175.24,68284.65,45.30,48.52,144.32,true,No active cross event
2026-04-02 02:00:00,HOLD,68289.65,68198.12,68285.10,48.91,82.41,139.74,true,No active cross event
2026-04-02 02:15:00,HOLD,68437.37,68245.97,68298.94,53.83,82.16,133.46,true,No active cross event
2026-04-02 02:30:00,HOLD,68343.30,68265.44,68302.98,50.49,88.49,125.58,true,No active cross event
2026-04-02 02:45:00,HOLD,68362.53,68284.86,68308.39,51.16,73.47,125.38,true,No active cross event
2026-04-02 03:00:00,HOLD,68216.38,68271.16,68300.03,46.09,94.29,117.96,true,No active cross event
2026-04-02 03:15:00,HOLD,68185.28,68253.99,68289.59,45.06,72.36,111.15,true,No active cross event
2026-04-02 03:30:00,HOLD,68243.81,68251.95,68285.43,47.43,55.38,106.20,true,No active cross event
2026-04-02 03:45:00,HOLD,68122.99,68226.16,68270.66,43.28,48.43,100.46,true,No active cross event
2026-04-02 04:00:00,HOLD,68200.00,68220.93,68264.24,46.49,169.67,92.55,true,No active cross event
2026-04-02 04:15:00,HOLD,68119.46,68200.63,68251.08,43.71,157.38,92.75,true,No active cross event
2026-04-02 04:30:00,HOLD,68099.87,68180.48,68237.33,43.03,71.41,90.65,true,No active cross event
2026-04-02 04:45:00,HOLD,68113.92,68167.17,68226.11,43.70,75.88,88.01,true,No active cross event
2026-04-02 05:00:00,HOLD,68208.26,68175.39,68224.49,48.13,99.44,89.35,true,No active cross event
2026-04-02 05:15:00,HOLD,68218.86,68184.08,68223.98,48.62,60.40,88.15,true,No active cross event
2026-04-02 05:30:00,HOLD,68526.06,68252.48,68251.44,60.29,141.51,90.80,true,RSI not oversold
2026-04-02 05:45:00,HOLD,68600.29,68322.04,68283.15,62.51,107.83,87.83,true,RSI not oversold
2026-04-02 06:00:00,HOLD,68138.05,68285.24,68269.96,45.48,651.72,115.45,true,RSI not oversold
2026-04-02 06:15:00,HOLD,67586.77,68145.55,68207.85,33.69,667.74,145.65,true,RSI not overbought
2026-04-02 06:30:00,HOLD,67174.37,67951.31,68113.90,27.87,341.42,159.50,true,RSI not overbought
2026-04-02 06:45:00,HOLD,67359.27,67832.90,68045.30,33.43,283.21,171.23,true,RSI not overbought
2026-04-02 07:00:00,HOLD,66860.88,67638.50,67937.62,27.32,514.59,192.84,true,RSI not overbought
2026-04-02 07:15:00,HOLD,66900.63,67490.93,67843.35,28.44,203.15,198.89,true,No active cross event
2026-04-02 07:30:00,HOLD,66705.79,67333.90,67739.94,26.30,329.57,210.94,true,No active cross event
2026-04-02 07:45:00,HOLD,66852.99,67237.72,67659.31,30.56,121.78,213.36,true,No active cross event
2026-04-02 08:00:00,HOLD,66759.97,67142.17,67577.55,29.40,114.37,214.36,true,No active cross event
2026-04-02 08:15:00,HOLD,66860.64,67085.86,67512.37,32.38,244.83,222.99,true,No active cross event
2026-04-02 08:30:00,HOLD,66606.88,66990.07,67430.06,29.05,265.63,233.50,true,No active cross event
2026-04-02 08:45:00,HOLD,66576.25,66907.30,67352.44,28.67,142.89,238.22,true,No active cross event
2026-04-02 09:00:00,HOLD,66533.43,66832.53,67277.98,28.11,373.04,248.39,true,No active cross event
2026-04-02 09:15:00,HOLD,66427.07,66751.44,67200.63,26.72,156.98,248.37,true,No active cross event
2026-04-02 09:30:00,HOLD,66287.03,66658.56,67117.57,24.96,176.66,253.63,true,No active cross event
2026-04-02 09:45:00,HOLD,66330.27,66592.90,67046.00,26.57,182.73,258.98,true,No active cross event
2026-04-02 10:00:00,HOLD,66384.30,66551.18,66985.85,28.62,184.01,263.20,true,No active cross event
2026-04-02 10:15:00,HOLD,66474.72,66535.89,66939.38,32.04,130.89,266.73,true,No active cross event
2026-04-02 10:30:00,HOLD,66580.15,66544.74,66906.72,35.90,528.24,286.06,true,No active cross event
2026-04-02 10:45:00,HOLD,66591.54,66554.10,66878.07,36.32,123.14,286.83,true,No active cross event
2026-04-02 11:00:00,HOLD,66577.24,66558.73,66850.72,36.00,97.50,259.12,true,No active cross event
2026-04-02 11:15:00,HOLD,66642.24,66575.43,66831.77,38.64,211.24,236.29,true,No active cross event
2026-04-02 11:30:00,HOLD,66549.90,66570.32,66806.14,36.35,86.80,223.56,true,No active cross event
2026-04-02 11:45:00,HOLD,66681.49,66592.56,66794.81,41.66,97.75,214.29,true,No active cross event
2026-04-02 12:00:00,HOLD,66580.01,66590.05,66775.28,38.96,70.81,192.10,true,No active cross event
2026-04-02 12:15:00,HOLD,66679.81,66608.00,66766.60,42.88,72.99,185.59,true,No active cross event
2026-04-02 12:30:00,HOLD,66862.85,66658.97,66775.35,49.32,247.85,181.51,true,No active cross event
2026-04-02 12:45:00,HOLD,66930.79,66713.33,66789.48,51.50,254.17,188.13,true,No active cross event
2026-04-02 13:00:00,HOLD,66784.04,66727.48,66788.99,46.81,118.14,188.32,false,No active cross event
2026-04-02 13:15:00,HOLD,66683.50,66718.68,66779.40,43.86,144.57,183.30,false,No active cross event
2026-04-02 13:30:00,HOLD,66511.17,66677.18,66755.02,39.29,134.26,176.73,false,No active cross event
2026-04-02 13:45:00,HOLD,66439.12,66629.57,66726.30,37.53,384.95,188.84,false,No active cross event
2026-04-02 14:00:00,HOLD,66427.83,66589.22,66699.16,37.25,215.51,180.96,false,No active cross event
2026-04-02 14:15:00,HOLD,66478.73,66567.12,66679.12,39.46,111.73,178.70,false,No active cross event
2026-04-02 14:30:00,HOLD,66440.97,66541.89,66657.47,38.38,107.84,175.26,false,No active cross event
2026-04-02 14:45:00,HOLD,66469.60,66527.43,66640.39,39.72,48.30,168.53,false,No active cross event
2026-04-02 15:00:00,HOLD,66262.53,66474.45,66606.04,33.95,136.02,166.13,false,No active cross event
2026-04-02 15:15:00,HOLD,66378.59,66455.28,66585.37,39.28,105.59,164.87,false,No active cross event
2026-04-02 15:30:00,HOLD,66484.80,66461.18,66576.22,43.75,145.46,145.73,false,No active cross event
2026-04-02 15:45:00,HOLD,66457.28,66460.40,66565.41,42.87,65.46,142.85,false,No active cross event
2026-04-02 16:00:00,HOLD,66300.00,66428.32,66541.28,38.14,89.65,142.45,false,No active cross event
2026-04-02 16:15:00,HOLD,66456.40,66433.94,66533.57,44.67,806.09,172.20,false,No active cross event
2026-04-02 16:30:00,HOLD,66340.00,66415.15,66515.97,41.19,87.36,172.22,false,No active cross event
2026-04-02 16:45:00,HOLD,66220.28,66376.18,66489.09,37.91,139.53,174.31,false,No active cross event
2026-04-02 17:00:00,HOLD,66182.05,66337.35,66461.18,36.90,230.58,182.30,false,No active cross event
2026-04-02 17:15:00,HOLD,66149.40,66299.76,66432.83,36.02,533.31,205.32,false,No active cross event
2026-04-02 17:30:00,HOLD,66224.34,66284.68,66413.88,39.59,137.24,199.79,false,No active cross event
2026-04-02 17:45:00,HOLD,66052.71,66238.28,66381.04,34.80,122.98,193.23,false,No active cross event
2026-04-02 18:00:00,HOLD,66008.51,66192.33,66347.18,33.67,152.51,194.95,false,No active cross event
2026-04-02 18:15:00,HOLD,66153.24,66184.51,66329.55,40.48,190.61,197.25,false,No active cross event
2026-04-02 18:30:00,HOLD,65866.70,66120.95,66287.47,33.21,435.03,212.29,false,No active cross event
2026-04-02 18:45:00,HOLD,66270.87,66150.93,66285.96,47.53,447.16,215.40,false,No active cross event
2026-04-02 19:00:00,HOLD,66397.85,66200.32,66296.13,51.08,319.10,220.58,false,No active cross event
2026-04-02 19:15:00,HOLD,66261.89,66212.63,66293.02,47.38,301.41,230.06,false,No active cross event
2026-04-02 19:30:00,HOLD,67054.37,66380.98,66362.23,63.81,843.94,266.87,false,RSI not oversold
2026-04-02 19:45:00,HOLD,66868.18,66478.42,66408.23,59.14,443.73,286.64,false,RSI not oversold
2026-04-02 20:00:00,HOLD,66904.01,66563.54,66453.30,59.75,312.39,295.46,false,RSI not oversold
2026-04-02 20:15:00,HOLD,66849.99,66620.83,66489.36,58.33,177.75,299.06,false,RSI not oversold
2026-04-02 20:30:00,HOLD,66936.69,66684.00,66530.03,59.97,214.08,302.50,false,No active cross event
2026-04-02 20:45:00,HOLD,66852.91,66717.78,66559.38,57.61,121.38,305.29,false,No active cross event
2026-04-02 21:00:00,HOLD,66913.37,66756.90,66591.56,58.87,198.20,310.72,false,No active cross event
2026-04-02 21:15:00,HOLD,66884.01,66782.32,66618.15,57.97,210.30,280.93,false,No active cross event
2026-04-02 21:30:00,HOLD,67172.97,66860.45,66668.59,63.83,373.67,295.24,false,No active cross event
2026-04-02 21:45:00,HOLD,67095.85,66907.53,66707.43,61.37,138.30,295.18,false,No active cross event
2026-04-02 22:00:00,HOLD,67169.55,66959.93,66749.44,62.84,174.53,292.38,false,No active cross event
2026-04-02 22:15:00,HOLD,67247.69,67017.49,66794.74,64.39,259.12,278.67,false,No active cross event
2026-04-02 22:30:00,HOLD,66991.99,67012.39,66812.67,56.14,830.78,313.35,false,No active cross event
2026-04-02 22:45:00,HOLD,66679.16,66945.74,66800.53,48.03,191.46,316.77,false,No active cross event
2026-04-02 23:00:00,HOLD,66696.19,66895.83,66791.05,48.47,172.57,317.78,false,No active cross event
2026-04-02 23:15:00,HOLD,66622.71,66841.21,66775.74,46.65,311.40,323.82,false,No active cross event
2026-04-02 23:30:00,HOLD,66740.37,66821.04,66772.53,49.89,276.57,315.89,false,No active cross event
2026-04-02 23:45:00,HOLD,66981.99,66853.23,66791.57,55.83,168.74,301.97,false,No active cross event
2026-04-03 00:00:00,HOLD,67055.28,66893.64,66815.54,57.48,143.99,293.22,false,No active cross event
2026-04-03 00:15:00,HOLD,67035.36,66921.98,66835.53,56.86,108.61,283.58,false,No active cross event
2026-04-03 00:30:00,HOLD,66973.21,66932.23,66848.04,54.87,101.28,246.44,false,No active cross event
2026-04-03 00:45:00,HOLD,66975.99,66940.98,66859.67,54.95,82.28,228.37,false,No active cross event
2026-04-03 01:00:00,HOLD,66894.09,66931.60,66862.80,52.16,90.10,217.26,false,No active cross event
2026-04-03 01:15:00,HOLD,67052.99,66955.88,66880.09,56.74,61.43,211.44,false,No active cross event
2026-04-03 01:30:00,HOLD,67034.14,66971.53,66894.10,56.06,70.60,204.27,false,No active cross event
2026-04-03 01:45:00,HOLD,66939.25,66965.08,66898.20,52.61,62.04,201.30,false,No active cross event
2026-04-03 02:00:00,HOLD,66817.39,66935.54,66890.86,48.48,92.69,196.02,false,No active cross event
2026-04-03 02:15:00,HOLD,66836.01,66915.63,66885.87,49.14,66.63,188.84,false,No active cross event
2026-04-03 02:30:00,HOLD,66779.26,66888.36,66876.18,47.17,68.99,173.61,false,No active cross event
2026-04-03 02:45:00,HOLD,66935.93,66897.87,66881.61,52.80,44.24,168.90,false,No active cross event
2026-04-03 03:00:00,HOLD,66898.60,66898.02,66883.15,51.39,50.41,162.70,false,No active cross event
2026-04-03 03:15:00,HOLD,66902.80,66898.97,66884.94,51.55,82.25,153.85,false,No active cross event
2026-04-03 03:30:00,HOLD,66985.24,66916.23,66894.06,54.63,48.26,114.73,false,No active cross event
2026-04-03 03:45:00,HOLD,66982.48,66929.48,66902.10,54.51,171.31,113.72,false,No active cross event
2026-04-03 04:00:00,HOLD,66951.34,66933.85,66906.57,53.03,194.04,114.79,false,No active cross event
2026-04-03 04:15:00,HOLD,66946.12,66936.30,66910.17,52.78,79.65,103.21,false,No active cross event
2026-04-03 04:30:00,HOLD,66885.83,66926.21,66907.96,49.77,139.89,96.37,false,No active cross event
2026-04-03 04:45:00,HOLD,66901.99,66921.37,66907.41,50.58,30.60,89.46,false,No active cross event
2026-04-03 05:00:00,HOLD,66883.68,66913.83,66905.26,49.60,92.21,86.88,false,No active cross event
2026-04-03 05:15:00,HOLD,66828.89,66896.84,66898.31,46.68,61.85,84.54,false,RSI not overbought
2026-04-03 05:30:00,HOLD,66811.79,66879.83,66890.45,45.78,121.91,85.57,false,RSI not overbought
2026-04-03 05:45:00,HOLD,66785.86,66861.04,66880.94,44.38,112.12,87.06,false,RSI not overbought
2026-04-03 06:00:00,HOLD,66831.01,66855.03,66876.40,47.40,92.51,87.18,false,RSI not overbought
2026-04-03 06:15:00,HOLD,66863.00,66856.62,66875.18,49.50,106.00,89.41,false,No active cross event
2026-04-03 06:30:00,HOLD,66574.33,66800.17,66847.83,35.68,259.87,98.87,false,No active cross event
2026-04-03 06:45:00,HOLD,66630.00,66766.13,66828.03,39.21,155.55,103.55,false,No active cross event
2026-04-03 07:00:00,HOLD,66508.76,66714.66,66799.00,34.74,196.91,108.76,false,No active cross event
2026-04-03 07:15:00,HOLD,66460.64,66663.85,66768.24,33.13,106.41,110.75,false,No active cross event
2026-04-03 07:30:00,HOLD,66349.55,66600.99,66730.18,29.70,214.23,118.01,false,No active cross event
2026-04-03 07:45:00,HOLD,66533.81,66587.56,66712.33,40.67,107.82,121.19,false,No active cross event
2026-04-03 08:00:00,HOLD,66651.74,66600.39,66706.82,46.43,111.57,124.25,false,No active cross event
2026-04-03 08:15:00,HOLD,66634.50,66607.21,66700.25,45.73,72.37,123.75,false,No active cross event
2026-04-03 08:30:00,HOLD,66607.07,66607.19,66691.78,44.58,206.04,131.64,false,No active cross event
2026-04-03 08:45:00,HOLD,66579.97,66601.74,66681.61,43.42,191.23,132.64,false,No active cross event
2026-04-03 09:00:00,HOLD,66639.65,66609.32,66677.80,46.71,67.80,126.33,false,No active cross event
2026-04-03 09:15:00,HOLD,66550.00,66597.46,66666.18,42.69,66.12,125.65,false,No active cross event
2026-04-03 09:30:00,HOLD,66578.00,66593.57,66658.16,44.30,303.56,133.83,false,No active cross event
2026-04-03 09:45:00,HOLD,66602.66,66595.39,66653.12,45.75,295.68,147.09,false,No active cross event
2026-04-03 10:00:00,HOLD,66596.78,66595.66,66648.00,45.45,98.12,147.38,false,No active cross event
2026-04-03 10:15:00,HOLD,66583.79,66593.29,66642.16,44.74,57.97,147.19,false,No active cross event
2026-04-03 10:30:00,HOLD,66777.54,66630.14,66654.47,55.77,100.77,146.13,false,No active cross event
2026-04-03 10:45:00,HOLD,66600.35,66624.18,66649.55,46.61,565.54,168.80,false,No active cross event
2026-04-03 11:00:00,HOLD,66660.32,66631.41,66650.53,49.62,104.60,169.41,false,No active cross event
2026-04-03 11:15:00,HOLD,66624.98,66630.12,66648.20,47.91,63.63,167.29,false,No active cross event
2026-04-03 11:30:00,HOLD,66740.63,66652.22,66656.61,53.57,90.54,158.82,false,No active cross event
2026-04-03 11:45:00,HOLD,66796.79,66681.14,66669.35,56.07,175.52,159.82,false,RSI not oversold
2026-04-03 12:00:00,HOLD,66818.36,66708.58,66682.90,57.02,279.58,163.95,false,RSI not oversold
2026-04-03 12:15:00,HOLD,66942.95,66755.46,66706.54,62.15,76.81,162.48,false,RSI not oversold
2026-04-03 12:30:00,HOLD,67075.72,66819.51,66740.10,66.70,236.72,163.60,false,RSI not oversold
2026-04-03 12:45:00,HOLD,67042.08,66864.02,66767.55,64.58,290.26,172.72,false,No active cross event
2026-04-03 13:00:00,HOLD,67169.74,66925.17,66804.11,68.66,350.18,184.65,false,No active cross event
2026-04-03 13:15:00,HOLD,67056.25,66951.38,66827.04,61.85,81.17,185.09,false,No active cross event
2026-04-03 13:30:00,HOLD,66934.65,66948.04,66836.82,55.49,152.38,182.41,false,No active cross event
2026-04-03 13:45:00,HOLD,66965.39,66951.51,66848.51,56.71,133.45,179.52,false,No active cross event
2026-04-03 14:00:00,HOLD,66889.47,66939.10,66852.23,52.88,78.36,180.05,false,No active cross event
2026-04-03 14:15:00,HOLD,66819.29,66915.14,66849.24,49.55,129.33,183.21,false,No active cross event
2026-04-03 14:30:00,HOLD,66902.20,66912.55,66854.05,53.29,59.07,170.98,false,No active cross event
2026-04-03 14:45:00,HOLD,66859.58,66901.96,66854.55,51.19,24.65,157.43,false,No active cross event
2026-04-03 15:00:00,HOLD,66828.10,66887.18,66852.15,49.63,37.38,154.39,false,No active cross event
2026-04-03 15:15:00,HOLD,66765.71,66862.89,66844.29,46.61,73.95,155.19,false,No active cross event
2026-04-03 15:30:00,HOLD,66781.91,66846.69,66838.62,47.50,38.94,152.10,false,No active cross event
2026-04-03 15:45:00,HOLD,66883.08,66853.97,66842.66,52.82,65.07,127.08,false,No active cross event
2026-04-03 16:00:00,HOLD,66852.07,66853.59,66843.52,51.11,38.16,123.76,false,No active cross event
2026-04-03 16:15:00,HOLD,66937.63,66870.40,66852.07,55.40,63.46,123.75,false,No active cross event
2026-04-03 16:30:00,HOLD,67001.23,66896.57,66865.63,58.32,69.94,122.72,false,No active cross event
2026-04-03 16:45:00,HOLD,67017.44,66920.74,66879.43,59.06,44.36,116.16,false,No active cross event
2026-04-03 17:00:00,HOLD,67008.00,66938.19,66891.12,58.41,45.10,104.44,false,No active cross event
2026-04-03 17:15:00,HOLD,67115.99,66973.75,66911.56,63.36,89.45,105.07,false,No active cross event
2026-04-03 17:30:00,HOLD,66867.31,66952.46,66907.54,48.92,420.32,114.25,false,No active cross event
2026-04-03 17:45:00,HOLD,66722.16,66906.40,66890.69,42.79,253.14,112.39,false,No active cross event
2026-04-03 18:00:00,HOLD,66672.07,66859.54,66870.81,40.89,129.80,101.37,false,RSI not overbought
2026-04-03 18:15:00,HOLD,66688.73,66825.37,66854.26,41.81,157.73,105.20,false,RSI not overbought
2026-04-03 18:30:00,HOLD,66602.66,66780.83,66831.39,38.46,147.69,104.97,false,RSI not overbought
2026-04-03 18:45:00,HOLD,66672.00,66759.07,66816.90,42.46,119.72,104.28,false,RSI not overbought
2026-04-03 19:00:00,HOLD,66785.76,66764.40,66814.07,48.40,137.67,107.25,false,No active cross event
2026-04-03 19:15:00,HOLD,66916.10,66794.74,66823.34,54.23,203.82,110.97,false,No active cross event
2026-04-03 19:30:00,HOLD,66814.57,66798.71,66822.55,49.54,116.59,113.85,false,No active cross event
2026-04-03 19:45:00,HOLD,66929.81,66824.93,66832.30,54.36,71.94,116.21,false,No active cross event
2026-04-03 20:00:00,HOLD,66966.00,66853.14,66844.45,55.79,52.14,116.95,false,RSI not oversold
2026-04-03 20:15:00,HOLD,66933.71,66869.26,66852.57,54.16,125.12,119.51,false,RSI not oversold
2026-04-03 20:30:00,HOLD,66859.48,66867.30,66853.19,50.51,131.59,124.14,false,RSI not oversold
2026-04-03 20:45:00,HOLD,66827.15,66859.27,66850.83,48.96,156.95,128.73,false,RSI not oversold
2026-04-03 21:00:00,HOLD,66907.05,66868.83,66855.94,52.81,80.47,130.85,false,No active cross event
2026-04-03 21:15:00,HOLD,66993.14,66893.69,66868.41,56.61,48.03,130.08,false,No active cross event
2026-04-03 21:30:00,HOLD,66974.91,66909.93,66878.09,55.59,177.59,135.46,false,No active cross event
2026-04-03 21:45:00,HOLD,67010.46,66930.04,66890.13,57.21,54.97,135.99,false,No active cross event
2026-04-03 22:00:00,HOLD,66964.01,66936.83,66896.84,54.42,115.66,139.52,false,No active cross event
2026-04-03 22:15:00,HOLD,66880.80,66925.63,66895.38,49.73,101.22,140.11,false,No active cross event
2026-04-03 22:30:00,HOLD,66895.09,66919.52,66895.36,50.52,81.08,123.15,false,No active cross event
2026-04-03 22:45:00,HOLD,66855.01,66906.62,66891.69,48.23,80.17,114.50,false,No active cross event
2026-04-03 23:00:00,HOLD,66837.72,66892.84,66886.78,47.24,55.45,110.78,false,No active cross event
2026-04-03 23:15:00,HOLD,66882.24,66890.72,66886.37,50.09,79.73,106.88,false,No active cross event
2026-04-03 23:30:00,HOLD,66856.83,66883.94,66883.68,48.48,21.87,100.59,false,No active cross event
2026-04-03 23:45:00,HOLD,66812.03,66869.56,66877.17,45.70,30.09,96.11,false,RSI not overbought
2026-04-04 00:00:00,HOLD,66782.02,66852.05,66868.52,43.88,53.05,91.88,false,RSI not overbought
2026-04-04 00:15:00,HOLD,66794.83,66840.61,66861.82,44.89,196.18,91.49,false,RSI not overbought
2026-04-04 00:30:00,HOLD,66857.67,66844.02,66861.44,49.66,21.79,86.75,false,RSI not overbought
2026-04-04 00:45:00,HOLD,66885.74,66852.36,66863.65,51.68,18.37,84.08,false,No active cross event
2026-04-04 01:00:00,HOLD,66899.99,66861.89,66866.96,52.71,36.67,83.30,false,No active cross event
2026-04-04 01:15:00,HOLD,66881.23,66865.76,66868.25,51.16,20.97,78.10,false,No active cross event
2026-04-04 01:30:00,HOLD,66884.80,66869.57,66869.76,51.45,38.22,73.43,false,No active cross event
2026-04-04 01:45:00,HOLD,66831.98,66862.05,66866.32,46.96,46.12,67.88,false,No active cross event
